original_index,name,zone,rating,votes,cuisine,price_range,price_symbol,maps_url,lat,lon,geocode_query_used
8163,Schnitzel Hetzendorf,Am Schöpfwerk,3.8,87 votes,fast food,€10 - €20,€,https://www.google.com/maps/search/?api=1&query=8879.+Schnitzel+Hetzendorf%2C+Am+Sch%C3%B6pfwerk%2C+Vienna,48.1606776,16.3242066,"Am Schöpfwerk, Vienna, Austria"
8164,Beer Saloon,Schwedenplatz,4.6,303 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8880.+Beer+Saloon%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
8165,Schnitzelbar,Westbahnhof,3.9,47 votes,fast food,,€,https://www.google.com/maps/search/?api=1&query=8881.+Schnitzelbar%2C+Westbahnhof%2C+Vienna,48.1959052,16.3383872,"Westbahnhof, Vienna, Austria"
8166,SPARK,Währinger Straße-Volksoper,3.9,37 votes,restaurant,€22 - €43,€€€,https://www.google.com/maps/search/?api=1&query=8882.+SPARK%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
8167,Levante,Karlsplatz,3.4,41 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8883.+Levante%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
8168,Zum Tramway-Wirt,Jägerstraße,3.2,23 votes,austrian,€22 - €43,€€€,https://www.google.com/maps/search/?api=1&query=8884.+Zum+Tramway-Wirt%2C+J%C3%A4gerstra%C3%9Fe%2C+Vienna,48.235224,16.3687097,"Jägerstraße, Vienna, Austria"
8169,Taverna Gyros,Währinger Straße-Volksoper,4.7,46 votes,greek,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8885.+Taverna+Gyros%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
8170,kikaLeiner Wien Laxenburgerstraße,Troststraße,4.1,577 votes,restaurant,,,https://www.google.com/maps/search/?api=1&query=8886.+kikaLeiner+Wien+Laxenburgerstra%C3%9Fe%2C+Troststra%C3%9Fe%2C+Vienna,48.1690181,16.3802682,"Troststraße, Vienna, Austria"
8171,Big Smoke,Schwedenplatz,3.6,25 votes,bbq,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8887.+Big+Smoke%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
8172,Mr. Lee Quick,Schwedenplatz,3.8,25 votes,sushi,,€,https://www.google.com/maps/search/?api=1&query=8888.+Mr.+Lee+Quick%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
8173,Traditionscafe Industrie,Margaretengürtel,3.8,25 votes,restaurant,,€,https://www.google.com/maps/search/?api=1&query=8889.+Traditionscafe+Industrie%2C+Margareteng%C3%BCrtel%2C+Vienna,48.1884883,16.3430303,"Margaretengürtel, Vienna, Austria"
8174,kikaLeiner Wien West,Ober St. Veit,4.2,440 votes,restaurant,,,https://www.google.com/maps/search/?api=1&query=8890.+kikaLeiner+Wien+West%2C+Ober+St.+Veit%2C+Vienna,48.192234,16.2761736,"Ober St. Veit, Vienna, Austria"
8175,Bollyfood,Nestroyplatz,4.2,36 votes,indian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8891.+Bollyfood%2C+Nestroyplatz%2C+Vienna,48.2153104,16.3855453,"Nestroyplatz, Vienna, Austria"
8176,Caffe Dimi,Längenfeldgasse,4.3,24 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8892.+Caffe+Dimi%2C+L%C3%A4ngenfeldgasse%2C+Vienna,48.1849175,16.3350685,"Längenfeldgasse, Vienna, Austria"
8177,Panarea Buffet,Pilgramgasse,3.5,10 votes,italian,,€,https://www.google.com/maps/search/?api=1&query=8893.+Panarea+Buffet%2C+Pilgramgasse%2C+Vienna,48.1921283,16.3542814,"Pilgramgasse, Vienna, Austria"
8178,Living Room Cigar Lounge,Herrengasse,3.9,44 votes,restaurant,€9 - €29,€€,https://www.google.com/maps/search/?api=1&query=8894.+Living+Room+Cigar+Lounge%2C+Herrengasse%2C+Vienna,48.209398,16.3656353,"Herrengasse, Vienna, Austria"
8179,M.y.n Stüberl,Aspernstraße,3.7,19 votes,restaurant,,€,https://www.google.com/maps/search/?api=1&query=8895.+M.y.n+St%C3%BCberl%2C+Aspernstra%C3%9Fe%2C+Vienna,48.2225692,16.474916,"Aspernstraße, Vienna, Austria"
8180,Kaffee Kurzweil,Karlsplatz,3.5,30 votes,restaurant,,,https://www.google.com/maps/search/?api=1&query=8896.+Kaffee+Kurzweil%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
8181,Jakov's Vinothek,Kettenbrückengasse,4.2,76 votes,italian,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=8897.+Jakov%27s+Vinothek%2C+Kettenbr%C3%BCckengasse%2C+Vienna,48.1966328,16.358092,"Kettenbrückengasse, Vienna, Austria"
8182,Villa Maria Kreta kulinarisch Wien 8,Josefstädter Straße,4.2,89 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8898.+Villa+Maria+Kreta+kulinarisch+Wien+8%2C+Josefst%C3%A4dter+Stra%C3%9Fe%2C+Vienna,48.2114659,16.3391653,"Josefstädter Straße, Vienna, Austria"
8183,La Traviata Wien,Keplerplatz,3.4,286 votes,pizzeria,,€,https://www.google.com/maps/search/?api=1&query=8899.+La+Traviata+Wien%2C+Keplerplatz%2C+Vienna,48.1793553,16.3761188,"Keplerplatz, Vienna, Austria"
8184,AlmZeit,Alterlaa,4.4,32 votes,restaurant,,,https://www.google.com/maps/search/?api=1&query=8900.+AlmZeit%2C+Alterlaa%2C+Vienna,48.1505196,16.3168475,"Alterlaa, Vienna, Austria"
8185,Ginza Running Sushi,Gasometer,3.4,30 votes,sushi,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8901.+Ginza+Running+Sushi%2C+Gasometer%2C+Vienna,48.1851441,16.4174702,"Gasometer, Vienna, Austria"
8186,Habibi & Hawara,Neubaugasse,3.4,17 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8902.+Habibi+%26+Hawara%2C+Neubaugasse%2C+Vienna,48.1993161,16.3526723,"Neubaugasse, Vienna, Austria"
8187,Smiley Lugner City,Burggasse-Stadthalle,3.4,36 votes,fast food,,€,https://www.google.com/maps/search/?api=1&query=8903.+Smiley+Lugner+City%2C+Burggasse-Stadthalle%2C+Vienna,48.2033124,16.3371994,"Burggasse-Stadthalle, Vienna, Austria"
8188,Café Paris,Burggasse-Stadthalle,3.9,64 votes,restaurant,,€€€€,https://www.google.com/maps/search/?api=1&query=8905.+Caf%C3%A9+Paris%2C+Burggasse-Stadthalle%2C+Vienna,48.2033124,16.3371994,"Burggasse-Stadthalle, Vienna, Austria"
8189,Palatschinken Insel,Kagran,3.9,36 votes,austrian,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8906.+Palatschinken+Insel%2C+Kagran%2C+Vienna,48.2430028,16.4329191,"Kagran, Vienna, Austria"
8190,Happy Sushi & Noodles,Roßauer Lände,3.4,5 votes,sushi,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8907.+Happy+Sushi+%26+Noodles%2C+Ro%C3%9Fauer+L%C3%A4nde%2C+Vienna,48.2223375,16.3675722,"Roßauer Lände, Vienna, Austria"
8191,Airest Cafe Schoenbrunn,Schönbrunn,4.1,35 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8908.+Airest+Cafe+Schoenbrunn%2C+Sch%C3%B6nbrunn%2C+Vienna,48.179311,16.3078673,"Schönbrunn, Vienna, Austria"
8192,Ecorla (Bio-Lebensmittel aus der Türkei),Zieglergasse,4.3,18 votes,turkish,,,https://www.google.com/maps/search/?api=1&query=8909.+Ecorla+%28Bio-Lebensmittel+aus+der+T%C3%BCrkei%29%2C+Zieglergasse%2C+Vienna,48.197145,16.3462979,"Zieglergasse, Vienna, Austria"
8193,Kebap Zentrum,Kardinal-Nagl-Platz,4,182 votes,turkish,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=8910.+Kebap+Zentrum%2C+Kardinal-Nagl-Platz%2C+Vienna,48.1975587,16.3998831,"Kardinal-Nagl-Platz, Vienna, Austria"
8194,Florentin 1090,Schottentor,3.4,29 votes,mediterranean,,,https://www.google.com/maps/search/?api=1&query=8911.+Florentin+1090%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
8195,bp,Am Schöpfwerk,4,82 votes,cafe,,€,https://www.google.com/maps/search/?api=1&query=8912.+bp%2C+Am+Sch%C3%B6pfwerk%2C+Vienna,48.1601905,16.3297042,"bp, Am Schöpfwerk, Vienna, Austria"
8196,BILLA Marktküche,Karlsplatz,4.1,17 votes,restaurant,€1 - €20,€,https://www.google.com/maps/search/?api=1&query=8913.+BILLA+Marktk%C3%BCche%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
8197,Churrascaria,Stadtpark,4.5,16 votes,other,€21 - €40,€€€,https://www.google.com/maps/search/?api=1&query=8914.+Churrascaria%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
8198,DoN Flavour District - Austro Tower,Erdberg,3.6,12 votes,italian,,,https://www.google.com/maps/search/?api=1&query=8915.+DoN+Flavour+District+-+Austro+Tower%2C+Erdberg%2C+Vienna,48.1914136,16.4141569,"Erdberg, Vienna, Austria"
8199,Pizza Mann Wien 23,Alterlaa,3.5,204 votes,pizzeria,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=8916.+Pizza+Mann+Wien+23%2C+Alterlaa%2C+Vienna,48.1505196,16.3168475,"Alterlaa, Vienna, Austria"
8200,Flame Argentinian Steakhouse,Karlsplatz,4,28 votes,other,€4 - €65,€€,https://www.google.com/maps/search/?api=1&query=8917.+Flame+Argentinian+Steakhouse%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
8201,CCI Cafe & Bar Wien,Seestadt,4.3,97 votes,cafe,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=8918.+CCI+Cafe+%26+Bar+Wien%2C+Seestadt%2C+Vienna,48.2262278,16.5083947,"Seestadt, Vienna, Austria"
8202,zur rezeption,Taborstraße,3.6,15 votes,restaurant,,€,https://www.google.com/maps/search/?api=1&query=8919.+zur+rezeption%2C+Taborstra%C3%9Fe%2C+Vienna,48.2192624,16.3815518,"Taborstraße, Vienna, Austria"
8203,Kaplan Kebap,Meidling Hauptstraße,4.1,36 votes,unknown,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=8920.+Kaplan+Kebap%2C+Meidling+Hauptstra%C3%9Fe%2C+Vienna,48.1836304,16.3281212,"Meidling Hauptstraße, Vienna, Austria"
8204,Iega Lee & Kim,Rathaus,3.6,20 votes,sushi,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8921.+Iega+Lee+%26+Kim%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
8205,Caffe Meierei,Museumsquartier,4,21 votes,cafe,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8922.+Caffe+Meierei%2C+Museumsquartier%2C+Vienna,48.2031826,16.3593538,"Museumsquartier, Vienna, Austria"
8206,3mal3,Spittelau,4.4,60 votes,cafe,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=8923.+3mal3%2C+Spittelau%2C+Vienna,48.2355915,16.358076,"Spittelau, Vienna, Austria"
8207,Cafe Post,Alaudagasse,4.2,26 votes,cafe,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8924.+Cafe+Post%2C+Alaudagasse%2C+Vienna,48.1537676,16.3823533,"Alaudagasse, Vienna, Austria"
8208,Pizzeria Rosito,Hausfeldstraße,3.3,133 votes,pizzeria,€10 - €20,€,https://www.google.com/maps/search/?api=1&query=8925.+Pizzeria+Rosito%2C+Hausfeldstra%C3%9Fe%2C+Vienna,48.2334122,16.485618,"Hausfeldstraße, Vienna, Austria"
8209,Till Eulenspiegel,Kagran,3.9,34 votes,cafe,,€,https://www.google.com/maps/search/?api=1&query=8926.+Till+Eulenspiegel%2C+Kagran%2C+Vienna,48.2430028,16.4329191,"Kagran, Vienna, Austria"
8210,Austrian Dinner Show,Rathaus,2.9,37 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8927.+Austrian+Dinner+Show%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
8211,Rochus 1090,Roßauer Lände,4.4,40 votes,austrian,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8928.+Rochus+1090%2C+Ro%C3%9Fauer+L%C3%A4nde%2C+Vienna,48.2223375,16.3675722,"Roßauer Lände, Vienna, Austria"
8212,MAM Gastronomiebetrieb GmbH,Alser Straße,4.6,513 votes,desserts,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8929.+MAM+Gastronomiebetrieb+GmbH%2C+Alser+Stra%C3%9Fe%2C+Vienna,48.2167675,16.3418121,"Alser Straße, Vienna, Austria"
8213,Anker,Rochusgasse,3.5,15 votes,seafood,€2 - €15,€,https://www.google.com/maps/search/?api=1&query=8930.+Anker%2C+Rochusgasse%2C+Vienna,48.2020851,16.3922544,"Rochusgasse, Vienna, Austria"
8214,Hotel Strudlhof,Roßauer Lände,4.5,183 votes,austrian,€22 - €43,€€€,https://www.google.com/maps/search/?api=1&query=8931.+Hotel+Strudlhof%2C+Ro%C3%9Fauer+L%C3%A4nde%2C+Vienna,48.2223375,16.3675722,"Roßauer Lände, Vienna, Austria"
8215,Die Kuche Wien,Schottenring,3.7,17 votes,pub & bar,,€€€€,https://www.google.com/maps/search/?api=1&query=8932.+Die+Kuche+Wien%2C+Schottenring%2C+Vienna,48.2165452,16.3719681,"Schottenring, Vienna, Austria"
8216,Drinx Vienna,Stadtpark,4.1,95 votes,cocktail bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=8933.+Drinx+Vienna%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
8217,CAFE Z,Johnstraße,4.5,106 votes,cafe,,€,https://www.google.com/maps/search/?api=1&query=8934.+CAFE+Z%2C+Johnstra%C3%9Fe%2C+Vienna,48.197629,16.3202537,"Johnstraße, Vienna, Austria"
8218,Bunkerei,Roßauer Lände,4.5,184 votes,wine bar,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8935.+Bunkerei%2C+Ro%C3%9Fauer+L%C3%A4nde%2C+Vienna,48.2223375,16.3675722,"Roßauer Lände, Vienna, Austria"
8219,F!esta - comida & alegria / Festa - Fiesta,Schottentor,4.5,66 votes,fast food,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=8936.+F%21esta+-+comida+%26+alegria+%2F+Festa+-+Fiesta%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
8220,Felice Focaccia,Schwedenplatz,4.4,155 votes,italian,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=8937.+Felice+Focaccia%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
8221,Oio Poke,Neubaugasse,3.6,24 votes,hawaiian,€3 - €9,€,https://www.google.com/maps/search/?api=1&query=8938.+Oio+Poke%2C+Neubaugasse%2C+Vienna,48.1993161,16.3526723,"Neubaugasse, Vienna, Austria"
8222,BOSSOLINO.CALCIO,Schwedenplatz,4.5,192 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=8939.+BOSSOLINO.CALCIO%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
8223,Kimbo Dogs,Alser Straße,3.9,64 votes,fast food,€3 - €10,€,https://www.google.com/maps/search/?api=1&query=8940.+Kimbo+Dogs%2C+Alser+Stra%C3%9Fe%2C+Vienna,48.2167675,16.3418121,"Alser Straße, Vienna, Austria"
8224,Schanis Beisl,Unter St. Veit,4.1,73 votes,pub & bar,,€,https://www.google.com/maps/search/?api=1&query=8941.+Schanis+Beisl%2C+Unter+St.+Veit%2C+Vienna,48.1911222,16.2859904,"Unter St. Veit, Vienna, Austria"
8225,Le FIRIN am Rochusmarkt,Währinger Straße-Volksoper,4.7,156 votes,cafe,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=8942.+Le+FIRIN+am+Rochusmarkt%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
8226,النادي العراقي (Irksher Club),Meidling Hauptstraße,4.3,56 votes,cafe,,,https://www.google.com/maps/search/?api=1&query=8943.+%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%8A+%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A+%28Irksher+Club%29%2C+Meidling+Hauptstra%C3%9Fe%2C+Vienna,48.1836304,16.3281212,"Meidling Hauptstraße, Vienna, Austria"
8227,Sand in the City,Stadtpark,4.5,205 votes,cocktail bar,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8944.+Sand+in+the+City%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
8228,Harry's Bar,Stubentor,4.3,58 votes,pub & bar,€20 - €30,€€€,https://www.google.com/maps/search/?api=1&query=8945.+Harry%27s+Bar%2C+Stubentor%2C+Vienna,48.2069483,16.3792758,"Stubentor, Vienna, Austria"
8229,Cafe Nahid,Niederhofstraße,4.6,487 votes,cafe,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=8946.+Cafe+Nahid%2C+Niederhofstra%C3%9Fe%2C+Vienna,48.1807684,16.331145,"Niederhofstraße, Vienna, Austria"
8230,Loup-garou X Blue Lime Project,Zieglergasse,4.5,92 votes,beer bar,€20 - €30,€€€,https://www.google.com/maps/search/?api=1&query=8947.+Loup-garou+X+Blue+Lime+Project%2C+Zieglergasse%2C+Vienna,48.197145,16.3462979,"Zieglergasse, Vienna, Austria"
8231,Asia - Restaurant Xu,Stadlau,,,restaurant,,,https://www.google.com/maps/search/?api=1&query=8948.+Asia+-+Restaurant+Xu%2C+Stadlau%2C+Vienna,48.2197733,16.449558,"Stadlau, Vienna, Austria"
8232,Cetin Schnitzel Freunde,Keplerplatz,,,fast food,,,https://www.google.com/maps/search/?api=1&query=8949.+Cetin+Schnitzel+Freunde%2C+Keplerplatz%2C+Vienna,48.1793553,16.3761188,"Keplerplatz, Vienna, Austria"
8233,Red Carpet,Kettenbrückengasse,3.7,382 votes,club,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8950.+Red+Carpet%2C+Kettenbr%C3%BCckengasse%2C+Vienna,48.1966328,16.358092,"Kettenbrückengasse, Vienna, Austria"
8234,Choco Teriao,Reumannplatz,4.2,484 votes,cafeteria,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=8951.+Choco+Teriao%2C+Reumannplatz%2C+Vienna,48.174919,16.377918,"Reumannplatz, Vienna, Austria"
8235,Scotch Club,Stubentor,3.9,577 votes,club,,€€,https://www.google.com/maps/search/?api=1&query=8952.+Scotch+Club%2C+Stubentor%2C+Vienna,48.2069483,16.3792758,"Stubentor, Vienna, Austria"
8236,Maivy,Westbahnhof,,,vietnamese,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8953.+Maivy%2C+Westbahnhof%2C+Vienna,48.1959052,16.3383872,"Westbahnhof, Vienna, Austria"
8237,Zimolo,Stephansplatz,,,italian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8954.+Zimolo%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
8238,Family s.r.o.,Reumannplatz,,,pizzeria,,,https://www.google.com/maps/search/?api=1&query=8955.+Family+s.r.o.%2C+Reumannplatz%2C+Vienna,48.174919,16.377918,"Reumannplatz, Vienna, Austria"
8239,Red Apple,Karlsplatz,,,austrian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8956.+Red+Apple%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
8240,Levante,Zieglergasse,,,austrian,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8957.+Levante%2C+Zieglergasse%2C+Vienna,48.197145,16.3462979,"Zieglergasse, Vienna, Austria"
8241,Restaurant Asahi,Volkstheater,,,sushi,,,https://www.google.com/maps/search/?api=1&query=8958.+Restaurant+Asahi%2C+Volkstheater%2C+Vienna,48.2052001,16.3569913,"Volkstheater, Vienna, Austria"
8242,Royal Diner,Thaliastraße,,,american,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8959.+Royal+Diner%2C+Thaliastra%C3%9Fe%2C+Vienna,48.2078001,16.3380073,"Thaliastraße, Vienna, Austria"
8243,Zum Goldenen Fisch,Ober St. Veit,,,sushi,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8961.+Zum+Goldenen+Fisch%2C+Ober+St.+Veit%2C+Vienna,48.192234,16.2761736,"Ober St. Veit, Vienna, Austria"
8244,Pizzeria Happy Fontano,Floridsdorf,,,pizzeria,,,https://www.google.com/maps/search/?api=1&query=8962.+Pizzeria+Happy+Fontano%2C+Floridsdorf%2C+Vienna,48.279815,16.4121346,"Floridsdorf, Vienna, Austria"
8245,Layali Alsham Restaurant مطعم ليالي الشام,Troststraße,,,restaurant,,€,https://www.google.com/maps/search/?api=1&query=8963.+Layali+Alsham+Restaurant+%D9%85%D8%B7%D8%B9%D9%85+%D9%84%D9%8A%D8%A7%D9%84%D9%8A+%D8%A7%D9%84%D8%B4%D8%A7%D9%85%2C+Troststra%C3%9Fe%2C+Vienna,48.1690181,16.3802682,"Troststraße, Vienna, Austria"
8246,Restaurant Saloniki,Ottakring,,,greek,,,https://www.google.com/maps/search/?api=1&query=8964.+Restaurant+Saloniki%2C+Ottakring%2C+Vienna,48.2149546,16.3021535,"Ottakring, Vienna, Austria"
8247,Restaurant L'Idea,Thaliastraße,,,italian,,,https://www.google.com/maps/search/?api=1&query=8965.+Restaurant+L%27Idea%2C+Thaliastra%C3%9Fe%2C+Vienna,48.2078001,16.3380073,"Thaliastraße, Vienna, Austria"
8248,Schöfmann,Rathaus,,,bbq,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8966.+Sch%C3%B6fmann%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
8249,Flavours Gastronomie Kg,Leopoldau,,,restaurant,,,https://www.google.com/maps/search/?api=1&query=8969.+Flavours+Gastronomie+Kg%2C+Leopoldau%2C+Vienna,48.277582,16.4520703,"Leopoldau, Vienna, Austria"
8250,China Restaurant Reis,Kendlerstraße,,,sushi,,,https://www.google.com/maps/search/?api=1&query=8970.+China+Restaurant+Reis%2C+Kendlerstra%C3%9Fe%2C+Vienna,48.2045699,16.3091407,"Kendlerstraße, Vienna, Austria"
8251,Restaurant Vital,Südtiroler Platz-Hauptbahnhof,,,chinese,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8971.+Restaurant+Vital%2C+S%C3%BCdtiroler+Platz-Hauptbahnhof%2C+Vienna,48.187103,16.3734414,"Südtiroler Platz-Hauptbahnhof, Vienna, Austria"
8252,Ristorante San Marco,Johnstraße,,,italian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8972.+Ristorante+San+Marco%2C+Johnstra%C3%9Fe%2C+Vienna,48.197629,16.3202537,"Johnstraße, Vienna, Austria"
8253,Aubergine,Schottenring,,,restaurant,€22 - €43,€€€,https://www.google.com/maps/search/?api=1&query=8973.+Aubergine%2C+Schottenring%2C+Vienna,48.2165452,16.3719681,"Schottenring, Vienna, Austria"
8254,Sopile,Taubstummengasse,,,seafood,€9 - €28,€€,https://www.google.com/maps/search/?api=1&query=8974.+Sopile%2C+Taubstummengasse%2C+Vienna,48.1936873,16.3704158,"Taubstummengasse, Vienna, Austria"
8255,The Luxx,Margaretengürtel,,,restaurant,,,https://www.google.com/maps/search/?api=1&query=8976.+The+Luxx%2C+Margareteng%C3%BCrtel%2C+Vienna,48.1884883,16.3430303,"Margaretengürtel, Vienna, Austria"
8256,Restaurant Una Abraham,Neubaugasse,,,austrian,,,https://www.google.com/maps/search/?api=1&query=8977.+Restaurant+Una+Abraham%2C+Neubaugasse%2C+Vienna,48.1993161,16.3526723,"Neubaugasse, Vienna, Austria"
8257,China-Restaurant Kanton,Zieglergasse,,,chinese,,,https://www.google.com/maps/search/?api=1&query=8979.+China-Restaurant+Kanton%2C+Zieglergasse%2C+Vienna,48.197145,16.3462979,"Zieglergasse, Vienna, Austria"
8258,Nudelhaus,Michelbeuern-AKH,,,chinese,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8981.+Nudelhaus%2C+Michelbeuern-AKH%2C+Vienna,48.2211652,16.3441586,"Michelbeuern-AKH, Vienna, Austria"
8259,Gasthaus Goldmarie,Bahnhof Meidling,,,restaurant,,€,https://www.google.com/maps/search/?api=1&query=8982.+Gasthaus+Goldmarie%2C+Bahnhof+Meidling%2C+Vienna,48.173527,16.3314176,"Bahnhof Meidling, Vienna, Austria"
8260,Wasabi Zhou,Messe-Prater,,,sushi,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8983.+Wasabi+Zhou%2C+Messe-Prater%2C+Vienna,48.2177786,16.4049308,"Messe-Prater, Vienna, Austria"
8261,1500 Foodmakers,Volkstheater,,,pizzeria,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=8984.+1500+Foodmakers%2C+Volkstheater%2C+Vienna,48.2052001,16.3569913,"Volkstheater, Vienna, Austria"
8262,Schnitzel Kitchen,Schottentor,,,restaurant,,,https://www.google.com/maps/search/?api=1&query=8985.+Schnitzel+Kitchen%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
8263,Döner Paradieses,Floridsdorf,,,turkish,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=8986.+D%C3%B6ner+Paradieses%2C+Floridsdorf%2C+Vienna,48.279815,16.4121346,"Floridsdorf, Vienna, Austria"
8264,Restaurant Seidenstraße,Alser Straße,,,restaurant,,€,https://www.google.com/maps/search/?api=1&query=8987.+Restaurant+Seidenstra%C3%9Fe%2C+Alser+Stra%C3%9Fe%2C+Vienna,48.2167675,16.3418121,"Alser Straße, Vienna, Austria"
8265,Café Dublin,Neulaa,,,restaurant,,,https://www.google.com/maps/search/?api=1&query=8988.+Caf%C3%A9+Dublin%2C+Neulaa%2C+Vienna,48.1457661,16.3856058,"Neulaa, Vienna, Austria"
8266,Vikerls,Gumpendorfer Straße,,,austrian,€11 - €20,€€,https://www.google.com/maps/search/?api=1&query=8989.+Vikerls%2C+Gumpendorfer+Stra%C3%9Fe%2C+Vienna,48.1909404,16.3375369,"Gumpendorfer Straße, Vienna, Austria"
8267,Die Essbahn,Nußdorfer Straße,,,restaurant,,,https://www.google.com/maps/search/?api=1&query=8990.+Die+Essbahn%2C+Nu%C3%9Fdorfer+Stra%C3%9Fe%2C+Vienna,48.2313284,16.3524512,"Nußdorfer Straße, Vienna, Austria"
8268,Diamond Restaurant,Thaliastraße,,,turkish,,,https://www.google.com/maps/search/?api=1&query=8991.+Diamond+Restaurant%2C+Thaliastra%C3%9Fe%2C+Vienna,48.2078001,16.3380073,"Thaliastraße, Vienna, Austria"
